Channel_CRC,Channel_Ori,Channel_RGB,Count_DNA,Count_Expanded_membrane,Count_membrane,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05ColorToGray,ExecutionTime_06ColorToGray,ExecutionTime_07ImageMath,ExecutionTime_08Threshold,ExecutionTime_09Threshold,ExecutionTime_10ImageMath,ExecutionTime_11IdentifyPrimaryObjects,ExecutionTime_12IdentifyPrimaryObjects,ExecutionTime_13ExpandOrShrinkObjects,ExecutionTime_14RelateObjects,ExecutionTime_15MeasureObjectSizeShape,ExecutionTime_16MeasureObjectIntensity,ExecutionTime_17OverlayOutlines,ExecutionTime_18SaveImages,FileName_CRC,FileName_Ori,FileName_RGB,Frame_CRC,Frame_Ori,Frame_RGB,Group_Index,Group_Length,Group_Number,Height_CRC,Height_Ori,Height_RGB,ImageNumber,ImageSet_ImageSet,MD5Digest_CRC,MD5Digest_Ori,MD5Digest_RGB,Metadata_Frame,Metadata_Series,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05ColorToGray,ModuleError_06ColorToGray,ModuleError_07ImageMath,ModuleError_08Threshold,ModuleError_09Threshold,ModuleError_10ImageMath,ModuleError_11IdentifyPrimaryObjects,ModuleError_12IdentifyPrimaryObjects,ModuleError_13ExpandOrShrinkObjects,ModuleError_14RelateObjects,ModuleError_15MeasureObjectSizeShape,ModuleError_16MeasureObjectIntensity,ModuleError_17OverlayOutlines,ModuleError_18SaveImages,PathName_CRC,PathName_Ori,PathName_RGB,ProcessingStatus,Scaling_CRC,Scaling_Ori,Scaling_RGB,Series_CRC,Series_Ori,Series_RGB,Threshold_FinalThreshold_DNA,Threshold_FinalThreshold_Threshold_Blue,Threshold_FinalThreshold_Threshold_Red,Threshold_FinalThreshold_membrane,Threshold_GuideThreshold_Threshold_Red,Threshold_OrigThreshold_DNA,Threshold_OrigThreshold_Threshold_Blue,Threshold_OrigThreshold_Threshold_Red,Threshold_OrigThreshold_membrane,Threshold_SumOfEntropies_DNA,Threshold_SumOfEntropies_Threshold_Blue,Threshold_SumOfEntropies_Threshold_Red,Threshold_SumOfEntropies_membrane,Threshold_WeightedVariance_DNA,Threshold_WeightedVariance_Threshold_Blue,Threshold_WeightedVariance_Threshold_Red,Threshold_WeightedVariance_membrane,URL_CRC,URL_Ori,URL_RGB,Width_CRC,Width_Ori,Width_RGB
-2,-2,-2,118.0,139.0,139.0,0.0,0.0,0.734375,0.0,0.046875,0.046875,0.0,5.28125,0.15625,0.0,0.3125,0.3125,0.140625,0.015625,2.84375,0.375,0.109375,0.046875,20250723_TM00_2_1h_1mindye_CIP_00_R3D_D3D_CRC-1.tif,20250723_TM00_2_1h_1mindye_CIP_00_R3D-1.tif,20250723_TM00_2_1h_1mindye_CIP_00_R3D_D3D_CRC-1.dv (RGB).tif,0,0,0,1,10,1,1024,1024,1024,1,b'eLv726txsxntBgyepsfQyTij/QBsUTnkonC0I4AnN6aUqRoZqBpZAH2tamQ5JGIWR+cAtX9BJXcogCIFHAfkmgYMIORuDtRsG31kQRtI50fXyEYf2g3SR/UNUACHr0F1kB0Aoooo7Q==',10494899190ff7ee596827467c29ec57,203dd61e3d02a413d9b535dd63f0505d,a4a8a981e50158df225753f125026c08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Workspace\Thesis\Images\20250723_Tae\TIF\TM00_2\CIP,C:\Workspace\Thesis\Images\20250723_Tae\TIF\TM00_2\CIP,C:\Workspace\Thesis\Images\20250723_Tae\TIF\TM00_2\CIP,Done,65535,65535,255,0,0,0,0.5,0.009778480045497417,0.12975986844598242,0.5,0.14303335547447205,0.5,0.00977848,0.07439816195904365,0.5,-6.3879882202053455,-12.292911649600601,-11.668830873192832,-6.471465141207512,0.018478911504281915,0.1237212326819872,1.0867904876180319,0.08405491689940758,file:///C:/Workspace/Thesis/Images/20250723_Tae/TIF/TM00_2/CIP/20250723_TM00_2_1h_1mindye_CIP_00_R3D_D3D_CRC-1.tif,file:///C:/Workspace/Thesis/Images/20250723_Tae/TIF/TM00_2/CIP/20250723_TM00_2_1h_1mindye_CIP_00_R3D-1.tif,file:///C:/Workspace/Thesis/Images/20250723_Tae/TIF/TM00_2/CIP/20250723_TM00_2_1h_1mindye_CIP_00_R3D_D3D_CRC-1.dv%20%28RGB%29.tif,1024,1024,1024
-2,-2,-2,128.0,164.0,164.0,0.0,0.0,1.28125,0.0,0.109375,0.125,0.015625,8.359375,0.203125,0.0,0.453125,0.5,0.1875,0.03125,6.734375,0.5,0.125,0.078125,20250723_TM00_2_1h_1mindye_CIP_01_R3D_D3D_CRC-1.tif,20250723_TM00_2_1h_1mindye_CIP_01_R3D-1.tif,20250723_TM00_2_1h_1mindye_CIP_01_R3D_D3D_CRC-1.dv (RGB).tif,0,0,0,2,10,1,1024,1024,1024,2,b'eLv726txsxntBgxcZBiO9gOGVVQOuSgc7QjgyY0pZapGBqpGFkBfqxpZDomYxdE5QO1fUMkdCqBIAccBuaYBAwi5mwM120YfWdAG0vnRNbLRh3aD9FF9AxTA4WtQHWQHAK1aKPA=',54be90aa8245e0ea0625c8c3ca7f2062,a4f0b03b6b62d6c85ea41347fc3ff89f,ee1a4544671d0b2db05ff26f05306132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Workspace\Thesis\Images\20250723_Tae\TIF\TM00_2\CIP,C:\Workspace\Thesis\Images\20250723_Tae\TIF\TM00_2\CIP,C:\Workspace\Thesis\Images\20250723_Tae\TIF\TM00_2\CIP,Done,65535,65535,255,0,0,0,0.5,0.009656155481934547,0.1286316691514422,0.5,0.1367862969636917,0.5,0.0096561555,0.07040944992398607,0.5,-6.367144042504268,-12.977312350123466,-11.675364121991876,-6.465420553666224,0.013847283181368436,0.6531208538456212,1.1756824398607648,0.06581693312643691,file:///C:/Workspace/Thesis/Images/20250723_Tae/TIF/TM00_2/CIP/20250723_TM00_2_1h_1mindye_CIP_01_R3D_D3D_CRC-1.tif,file:///C:/Workspace/Thesis/Images/20250723_Tae/TIF/TM00_2/CIP/20250723_TM00_2_1h_1mindye_CIP_01_R3D-1.tif,file:///C:/Workspace/Thesis/Images/20250723_Tae/TIF/TM00_2/CIP/20250723_TM00_2_1h_1mindye_CIP_01_R3D_D3D_CRC-1.dv%20%28RGB%29.tif,1024,1024,1024
-2,-2,-2,45.0,49.0,49.0,0.0,0.0,1.296875,0.0,0.09375,0.109375,0.015625,9.421875,0.25,0.0,0.453125,0.71875,0.234375,0.046875,5.609375,0.375,0.109375,0.078125,20250723_TM00_2_1h_1mindye_CIP_02_R3D_D3D_CRC-1.tif,20250723_TM00_2_1h_1mindye_CIP_02_R3D-1.tif,20250723_TM00_2_1h_1mindye_CIP_02_R3D_D3D_CRC-1.dv (RGB).tif,0,0,0,3,10,1,1024,1024,1024,3,b'eLv726txsxntBgyeim3oZJzRfgC2qBxyUTjaEcCTG1PKVI0MVI0sgL5WNbIcEjGLo3OA2r+gkjsUQJECjgNyTQMGEHI3B2q2jT6yoA2k86NrZKMP7Qbpo/oGKIDD16A6yA4AuCoo8w==',4f56808e3ea9314dafdfc361ce6d421e,a6b1ab99476ac78c8bfda2139e0f6f82,fe42a3f90bea6ad82397a884bb537835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Workspace\Thesis\Images\20250723_Tae\TIF\TM00_2\CIP,C:\Workspace\Thesis\Images\20250723_Tae\TIF\TM00_2\CIP,C:\Workspace\Thesis\Images\20250723_Tae\TIF\TM00_2\CIP,Done,65535,65535,255,0,0,0,0.5,0.009869463741779327,0.12344823635412552,0.5,0.13796868920326233,0.5,0.009869464,0.05718965640146655,0.5,-6.355188328245285,-12.86507902748696,-11.54052597921568,-6.42410336672777,0.0024408825017270507,0.4761395347470625,0.9232954455344498,0.05561683510797677,file:///C:/Workspace/Thesis/Images/20250723_Tae/TIF/TM00_2/CIP/20250723_TM00_2_1h_1mindye_CIP_02_R3D_D3D_CRC-1.tif,file:///C:/Workspace/Thesis/Images/20250723_Tae/TIF/TM00_2/CIP/20250723_TM00_2_1h_1mindye_CIP_02_R3D-1.tif,file:///C:/Workspace/Thesis/Images/20250723_Tae/TIF/TM00_2/CIP/20250723_TM00_2_1h_1mindye_CIP_02_R3D_D3D_CRC-1.dv%20%28RGB%29.tif,1024,1024,1024
-2,-2,-2,119.0,151.0,151.0,0.0,0.0,1.28125,0.0,0.109375,0.09375,0.015625,8.265625,0.1875,0.0,0.421875,0.53125,0.203125,0.03125,6.84375,0.484375,0.140625,0.078125,20250723_TM00_2_1h_1mindye_CIP_03_R3D_D3D_CRC-1.tif,20250723_TM00_2_1h_1mindye_CIP_03_R3D-1.tif,20250723_TM00_2_1h_1mindye_CIP_03_R3D_D3D_CRC-1.dv (RGB).tif,0,0,0,4,10,1,1024,1024,1024,4,b'eLv726txsxntBgxcZBiP9gOGVVQOuSgc7QjgyY0pZapGBqpGFkBfqxpZDomYxdE5QO1fUMkdCqBIAccBuaYBAwi5mwM120YfWdAG0vnRNbLRh3aD9FF9AxTA4WtQHWQHAML6KPY=',547f8bd3bd35c5ec5eee0d03b7671e01,4b0613e06922e08091535faa0f26d8d9,be7e2aa0b59943f6315c27ef313d4960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Workspace\Thesis\Images\20250723_Tae\TIF\TM00_2\CIP,C:\Workspace\Thesis\Images\20250723_Tae\TIF\TM00_2\CIP,C:\Workspace\Thesis\Images\20250723_Tae\TIF\TM00_2\CIP,Done,65535,65535,255,0,0,0,0.5,0.01001974567770958,0.12632589561437033,0.5,0.12,0.5,0.010019746,0.05713447941139932,0.5,-6.363007400523386,-12.899297916404588,-11.694097849173229,-6.419508487520734,0.013239240030513582,0.5346493782029711,1.2065959389325371,0.03728181181597058,file:///C:/Workspace/Thesis/Images/20250723_Tae/TIF/TM00_2/CIP/20250723_TM00_2_1h_1mindye_CIP_03_R3D_D3D_CRC-1.tif,file:///C:/Workspace/Thesis/Images/20250723_Tae/TIF/TM00_2/CIP/20250723_TM00_2_1h_1mindye_CIP_03_R3D-1.tif,file:///C:/Workspace/Thesis/Images/20250723_Tae/TIF/TM00_2/CIP/20250723_TM00_2_1h_1mindye_CIP_03_R3D_D3D_CRC-1.dv%20%28RGB%29.tif,1024,1024,1024
-2,-2,-2,23.0,30.0,30.0,0.0,0.0,1.375,0.0,0.109375,0.09375,0.015625,9.0,0.328125,0.0,0.546875,0.46875,0.265625,0.015625,5.609375,0.375,0.1875,0.15625,20250723_TM00_2_1h_1mindye_CIP_04_R3D_D3D_CRC-1.tif,20250723_TM00_2_1h_1mindye_CIP_04_R3D-1.tif,20250723_TM00_2_1h_1mindye_CIP_04_R3D_D3D_CRC-1.dv (RGB).tif,0,0,0,5,10,1,1024,1024,1024,5,b'eLv726txsxntBgye0n7oZJzRfgC2qBxyUTjaEcCTG1PKVI0MVI0sgL5WNbIcEjGLo3OA2r+gkjsUQJECjgNyTQMGEHI3B2q2jT6yoA2k86NrZKMP7Qbpo/oGKIDD16A6yA4Azcoo+Q==',f75caf4294d317d83400bee7dda51544,4acdec58bd8a641060eb112378f5eb41,d15918c04bcced0d0ef81e4d7014a9ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Workspace\Thesis\Images\20250723_Tae\TIF\TM00_2\CIP,C:\Workspace\Thesis\Images\20250723_Tae\TIF\TM00_2\CIP,C:\Workspace\Thesis\Images\20250723_Tae\TIF\TM00_2\CIP,Done,65535,65535,255,0,0,0,0.5,0.009815637022256851,0.12190986040981835,0.5,0.13867588341236115,0.5,0.009815637,0.04651585555926881,0.5,-6.3591945184900425,-12.925011260254148,-11.145163780190213,-6.481164288833416,0.0028069770224083534,0.44622651389062185,0.6896627386399246,0.011450149676318806,file:///C:/Workspace/Thesis/Images/20250723_Tae/TIF/TM00_2/CIP/20250723_TM00_2_1h_1mindye_CIP_04_R3D_D3D_CRC-1.tif,file:///C:/Workspace/Thesis/Images/20250723_Tae/TIF/TM00_2/CIP/20250723_TM00_2_1h_1mindye_CIP_04_R3D-1.tif,file:///C:/Workspace/Thesis/Images/20250723_Tae/TIF/TM00_2/CIP/20250723_TM00_2_1h_1mindye_CIP_04_R3D_D3D_CRC-1.dv%20%28RGB%29.tif,1024,1024,1024
-2,-2,-2,97.0,91.0,91.0,0.0,0.0,1.265625,0.0,0.078125,0.109375,0.015625,9.0625,0.21875,0.0,0.53125,0.484375,0.296875,0.046875,6.015625,0.46875,0.171875,0.09375,20250723_TM00_2_1h_1mindye_CIP_05_R3D_D3D_CRC-1.tif,20250723_TM00_2_1h_1mindye_CIP_05_R3D-1.tif,20250723_TM00_2_1h_1mindye_CIP_05_R3D_D3D_CRC-1.dv (RGB).tif,0,0,0,6,10,1,1024,1024,1024,6,b'eLv726txsxntBgxcZJiO9gOGVVQOuSgc7QjgyY0pZapGBqpGFkBfqxpZDomYxdE5QO1fUMkdCqBIAccBuaYBAwi5mwM120YfWdAG0vnRNbLRh3aD9FF9AxTA4WtQHWQHANiaKPw=',fd4ad31627e56d560cf67df848d7bf9c,01e786537c926d1aca963c782e8293ce,b6a3a4eb9bddf662639fba09ff8a3296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Workspace\Thesis\Images\20250723_Tae\TIF\TM00_2\CIP,C:\Workspace\Thesis\Images\20250723_Tae\TIF\TM00_2\CIP,C:\Workspace\Thesis\Images\20250723_Tae\TIF\TM00_2\CIP,Done,65535,65535,255,0,0,0,0.5,0.009335016831755638,0.12478833132212522,0.5,0.12,0.5,0.009335017,0.05613576309547305,0.5,-6.367292867971809,-12.95952011146076,-11.659364056572922,-6.436332272712009,0.013909214751426154,0.5169383092803912,1.2078840315468398,0.049236758540816924,file:///C:/Workspace/Thesis/Images/20250723_Tae/TIF/TM00_2/CIP/20250723_TM00_2_1h_1mindye_CIP_05_R3D_D3D_CRC-1.tif,file:///C:/Workspace/Thesis/Images/20250723_Tae/TIF/TM00_2/CIP/20250723_TM00_2_1h_1mindye_CIP_05_R3D-1.tif,file:///C:/Workspace/Thesis/Images/20250723_Tae/TIF/TM00_2/CIP/20250723_TM00_2_1h_1mindye_CIP_05_R3D_D3D_CRC-1.dv%20%28RGB%29.tif,1024,1024,1024
-2,-2,-2,76.0,88.0,88.0,0.0,0.0,1.359375,0.0,0.109375,0.09375,0.015625,8.3125,0.203125,0.015625,0.421875,0.5,0.203125,0.03125,6.21875,0.53125,0.125,0.09375,20250723_TM00_2_1h_1mindye_CIP_06_R3D_D3D_CRC-1.tif,20250723_TM00_2_1h_1mindye_CIP_06_R3D-1.tif,20250723_TM00_2_1h_1mindye_CIP_06_R3D_D3D_CRC-1.dv (RGB).tif,0,0,0,7,10,1,1024,1024,1024,7,b'eLv726txsxntBgyeInDoZJzRfgC2qBxyUTjaEcCTG1PKVI0MVI0sgL5WNbIcEjGLo3OA2r+gkjsUQJECjgNyTQMGEHI3B2q2jT6yoA2k86NrZKMP7Qbpo/oGKIDD16A6yA4A42oo/w==',d3b549fed141f21f4765327033acd2f0,64a848e238be216192545ef6196fee4d,1d4dcee58f7f24be3c9c19bf453ff4c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Workspace\Thesis\Images\20250723_Tae\TIF\TM00_2\CIP,C:\Workspace\Thesis\Images\20250723_Tae\TIF\TM00_2\CIP,C:\Workspace\Thesis\Images\20250723_Tae\TIF\TM00_2\CIP,Done,65535,65535,255,0,0,0,0.5,0.009690528735518456,0.12367312534137127,0.5,0.12092337012290955,0.5,0.009690529,0.05471913747248321,0.5,-6.361024842163352,-12.81980940685661,-11.617462173662998,-6.467457075801867,0.006467321531057101,0.43503919227882193,0.9839982757498547,0.04444406106007835,file:///C:/Workspace/Thesis/Images/20250723_Tae/TIF/TM00_2/CIP/20250723_TM00_2_1h_1mindye_CIP_06_R3D_D3D_CRC-1.tif,file:///C:/Workspace/Thesis/Images/20250723_Tae/TIF/TM00_2/CIP/20250723_TM00_2_1h_1mindye_CIP_06_R3D-1.tif,file:///C:/Workspace/Thesis/Images/20250723_Tae/TIF/TM00_2/CIP/20250723_TM00_2_1h_1mindye_CIP_06_R3D_D3D_CRC-1.dv%20%28RGB%29.tif,1024,1024,1024
-2,-2,-2,72.0,75.0,75.0,0.0,0.0,1.296875,0.0,0.109375,0.109375,0.015625,8.5,0.21875,0.0,0.4375,0.46875,0.1875,0.015625,6.265625,0.484375,0.171875,0.078125,20250723_TM00_2_1h_1mindye_CIP_07_R3D_D3D_CRC-1.tif,20250723_TM00_2_1h_1mindye_CIP_07_R3D-1.tif,20250723_TM00_2_1h_1mindye_CIP_07_R3D_D3D_CRC-1.dv (RGB).tif,0,0,0,8,10,1,1024,1024,1024,8,b'eLv726txsxntBgxcZJiP9gOGVVQOuSgc7QjgyY0pZapGBqpGFkBfqxpZDomYxdE5QO1fUMkdCqBIAccBuaYBAwi5mwM120YfWdAG0vnRNbLRh3aD9FF9AxTA4WtQHWQHAO46KQI=',85b5ae98b554da15f2486907e4bc29a4,db8852b05d1aee9b74f1947251c966c4,2446bb67c195a3577cf84f3adbb5ba38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Workspace\Thesis\Images\20250723_Tae\TIF\TM00_2\CIP,C:\Workspace\Thesis\Images\20250723_Tae\TIF\TM00_2\CIP,C:\Workspace\Thesis\Images\20250723_Tae\TIF\TM00_2\CIP,Done,65535,65535,255,0,0,0,0.5,0.009921942837536335,0.13089170391946775,0.5,0.17276136577129364,0.5,0.009921943,0.06740791941904872,0.5,-6.361481474680785,-13.004637212754762,-12.089291690866528,-6.4274317355143005,0.006161980057698238,0.475172034704201,1.31077114596701,0.06493829826126779,file:///C:/Workspace/Thesis/Images/20250723_Tae/TIF/TM00_2/CIP/20250723_TM00_2_1h_1mindye_CIP_07_R3D_D3D_CRC-1.tif,file:///C:/Workspace/Thesis/Images/20250723_Tae/TIF/TM00_2/CIP/20250723_TM00_2_1h_1mindye_CIP_07_R3D-1.tif,file:///C:/Workspace/Thesis/Images/20250723_Tae/TIF/TM00_2/CIP/20250723_TM00_2_1h_1mindye_CIP_07_R3D_D3D_CRC-1.dv%20%28RGB%29.tif,1024,1024,1024
-2,-2,-2,113.0,131.0,131.0,0.0,0.0,1.296875,0.0,0.109375,0.09375,0.015625,8.453125,0.21875,0.0,0.484375,0.5,0.15625,0.03125,6.515625,0.515625,0.109375,0.078125,20250723_TM00_2_1h_1mindye_CIP_08_R3D_D3D_CRC-1.tif,20250723_TM00_2_1h_1mindye_CIP_08_R3D-1.tif,20250723_TM00_2_1h_1mindye_CIP_08_R3D_D3D_CRC-1.dv (RGB).tif,0,0,0,9,10,1,1024,1024,1024,9,b'eLv726txsxntBgyeyBg6GWe0H4AtKodcFI52BPDkxpQyVSMDVSMLoK9VjSyHRMzi6Byg9i+o5A4FUKSA44Bc04ABhNzNgZpto48saAPp/Oga2ehDu0H6qL4BCuDwNagOsgMA+QopBQ==',1fe93f8f61c076b377e560ed9a588e01,c078a52c93bf0b97f88f85d30f0b1f7e,049f5150b9351798e6e7981275658bf4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Workspace\Thesis\Images\20250723_Tae\TIF\TM00_2\CIP,C:\Workspace\Thesis\Images\20250723_Tae\TIF\TM00_2\CIP,C:\Workspace\Thesis\Images\20250723_Tae\TIF\TM00_2\CIP,Done,65535,65535,255,0,0,0,0.5,0.010184042155742645,0.13405955184370905,0.5,0.1641135811805725,0.5,0.010184042,0.07732354902650661,0.5,-6.360908248825613,-13.001824457799657,-12.127103295778364,-6.381592350199291,0.012081029718772143,0.5680044780642675,1.6747793991507365,0.07747649676688247,file:///C:/Workspace/Thesis/Images/20250723_Tae/TIF/TM00_2/CIP/20250723_TM00_2_1h_1mindye_CIP_08_R3D_D3D_CRC-1.tif,file:///C:/Workspace/Thesis/Images/20250723_Tae/TIF/TM00_2/CIP/20250723_TM00_2_1h_1mindye_CIP_08_R3D-1.tif,file:///C:/Workspace/Thesis/Images/20250723_Tae/TIF/TM00_2/CIP/20250723_TM00_2_1h_1mindye_CIP_08_R3D_D3D_CRC-1.dv%20%28RGB%29.tif,1024,1024,1024
-2,-2,-2,90.0,113.0,113.0,0.0,0.0,1.3125,0.0,0.109375,0.109375,0.015625,9.28125,0.296875,0.0,0.453125,0.671875,0.234375,0.046875,5.96875,0.390625,0.09375,0.0625,20250723_TM00_2_1h_1mindye_CIP_09_R3D_D3D_CRC-1.tif,20250723_TM00_2_1h_1mindye_CIP_09_R3D-1.tif,20250723_TM00_2_1h_1mindye_CIP_09_R3D_D3D_CRC-1.dv (RGB).tif,0,0,0,10,10,1,1024,1024,1024,10,b'eLv726txsxntBgxcZFiO9gOGVVQOuSgc7QjgyY0pZapGBqpGFkBfqxpZDomYxdE5QO1fUMkdCqBIAccBuaYBAwi5mwM120YfWdAG0vnRNbLRh3aD9FF9AxTA4WtQHWQHAAPpKQg=',5b7b7244675f0d62bec89a2ab5003fe0,23c2964289d96de60c4578ea62041b29,92976cc4a0c7de11be7563359446cc5f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Workspace\Thesis\Images\20250723_Tae\TIF\TM00_2\CIP,C:\Workspace\Thesis\Images\20250723_Tae\TIF\TM00_2\CIP,C:\Workspace\Thesis\Images\20250723_Tae\TIF\TM00_2\CIP,Done,65535,65535,255,0,0,0,0.5,0.009933467023074627,0.13028221370949974,0.5,0.15864892303943634,0.5,0.009933467,0.06618928988305826,0.5,-6.401131358001789,-12.918207576351621,-12.06208469569939,-6.466756086569709,0.026811622053997265,0.5837908627638626,1.38928077609728,0.059520164804740094,file:///C:/Workspace/Thesis/Images/20250723_Tae/TIF/TM00_2/CIP/20250723_TM00_2_1h_1mindye_CIP_09_R3D_D3D_CRC-1.tif,file:///C:/Workspace/Thesis/Images/20250723_Tae/TIF/TM00_2/CIP/20250723_TM00_2_1h_1mindye_CIP_09_R3D-1.tif,file:///C:/Workspace/Thesis/Images/20250723_Tae/TIF/TM00_2/CIP/20250723_TM00_2_1h_1mindye_CIP_09_R3D_D3D_CRC-1.dv%20%28RGB%29.tif,1024,1024,1024
